categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp
bank,Sumeria Reviews,Ashkar Mohammed,My account got blocked and I try to…,My account got blocked and I try to reach them but they don't answer on the email and my money is on the account that's not possible and unprofessional the worst experience I ever had for sure IAM gonna assume you for holding my money and stop answering me,Our transaction security team is currently reviewing your case. We will get back to you as soon as possible. The Lydia team,,"Date of experience: March 07, 2022","Updated Mar 7, 2022Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Pierre,Got my account closed today because I…,"Got my account closed today because I was born in the US. no notice, no time to organize myself, no solution offered, and a certain amount of money lost ? Never seen that in my life",Non spécifié,,"Date of experience: October 15, 2021","Oct 15, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Liam Reynolds,Very fast and helpful support to get me…,Very fast and helpful support to get me back in my account,Non spécifié,,"Date of experience: October 08, 2021","Oct 8, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,//€,They blocked my account after one day…,They blocked my account after one day with 1400 € and did not answer any emails.  I will probably never see my money again.  there is no support option.  hands off,Non spécifié,,"Date of experience: September 13, 2021","Sep 13, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Lena Mucha,They stole 50€ from my bank account,They stole 50€ from my bank account. I never used this app and don't know how they could get access to my bank.,Non spécifié,,"Date of experience: August 09, 2021","Aug 9, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Bast,They stole 9 euros as « inactivity fees »,"I had few euros from a year and this company shamelessly stole the whole balance as « inactivity fees », that nobody in this industry would even dare to charge. That’s unacceptable, avoid this app and company at all costs if you don’t want to be stolen from",Non spécifié,,"Date of experience: July 24, 2021","Jul 24, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,z. anon,SCAM,SCAM. Someone used this app to fraudulently steal money from me. Eff this app and everyone who uses it to scam people. Scammers are the scum of the earth and they use this app. Scum all around.,Non spécifié,,"Date of experience: July 01, 2021","Jul 1, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Enrico Cortese,Login issue with Lydia immediately solved,"I wasn't able to log in Lydia as it kept asking me to send the code, but it was not working. I then contacted Lydia support through email and they promptly helped me to solve the problem!",Non spécifié,,"Date of experience: May 27, 2021","May 27, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=46,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ruben Lopez,Attention Scam!!,"They have my money for 1 year and it’s impossible close the account and send me my money, I send a several emails and they never answered, they stolen your money and you can’t never recover, total scam, tomorrow I go with my lawyer to take a legal action against them.",Non spécifié,,"Date of experience: May 23, 2021","May 23, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alexandrine Brnd,Scam company,"Scam company. Avoid. Also...Look at all those 5 stars ""invited"" reviews. Not genuine. I have zero money on there and they are threatening me with penalty fees if I don't close the account. I don't remember subscribing to this app.",Non spécifié,,"Date of experience: May 19, 2021","May 19, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Johanna,The support replied super fast and knew…,The support replied super fast and knew exactly what  needed to be done and communicated that in a very friendly and helping manner.,Non spécifié,,"Date of experience: May 19, 2021","May 19, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Paolo Mancini,Someone else can reply to my email…,Someone else can reply to my email after 3 months. I have lost 1 Thousand Euros with this app. The support don't answer to my email. Be carefull cause is a SCAM,Non spécifié,,"Date of experience: March 03, 2021","Mar 3, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,DIEGO ALARCON,Plus de 7 essais sur 3 jours pour…,Plus de 7 essais sur 3 jours pour obtenir un virement de 25€ que nous attendons toujours et aujourd’hui un message rédigé dans la langue de Shakespeare avec « we sincerely apologize for that incident ... » et aucune trace d’un virement ou d’un virement à venirTrank you crash Lydia,Non spécifié,,"Date of experience: February 23, 2021","Feb 23, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Alpha,Do no use this app,"/!\ Scammers and thieves. They block your account after one transfer. Sometimes it goes through, sometimes your money never reaches its destination. Requesting personal documents from an inexistent customer support for unblocking. Never been unblocked, never been refunded. To run away (or to take to court).EDIT: Refunded after 4 months of negotiation by the recipient (who never received the money)",Non spécifié,,"Date of experience: November 26, 2020","Updated Apr 27, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,chloe,I had to try accounts from 3 different EU countries before I could transfer my money,"I signed up to this app on the insistence of a French client so she could pay me (I'm not based in France). It was a pain in the a** to transfer my money. They claim you can transfer money to any EU or UK account, so I tried 2 EU accounts (Revolut - Lithuania and ING Austria - and neither went through). I couldn't even find ING Spain on the list of banks (they seem to mainly list French banks and some in other French-speaking countries). Finally I was able to send money to myself via text and use my Spanish IBAN to collect it. Thank god I have bank accounts in three different EU countries to choose from, otherwise I wouldn't have been able to get my money. Incidentally, UK bank accounts do not have IBANs, so I don't see how you could actually transfer money to a UK account (as they claim you can) given that they don't provide the option to insert an account number + sort code (which all UK accounts use). Save yourself the trouble and use revolut or transferwise instead.",Non spécifié,,"Date of experience: February 01, 2021","Feb 1, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Afis Abesin,Customer service only speak french and…,Customer service only speak french and won’t reply to my emails,Non spécifié,,"Date of experience: January 21, 2021","Jan 21, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Thomas D.,Great user support,Great user support. Great app!,Non spécifié,,"Date of experience: January 19, 2021","Jan 19, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,ricky landers,Joyeux noel Felix,"Date of experience: January 01, 2021",Non spécifié,,"Date of experience: January 01, 2021","Jan 1, 2021Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Celine Velter,Lydia is always improving !,Lydia is always improving !Nice new features :) Thanks,Non spécifié,,"Date of experience: December 27, 2020","Dec 27, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Antoine Monsieurhobby,Joyeux Noel Felix,"Date of experience: December 25, 2020",Non spécifié,,"Date of experience: December 25, 2020","Dec 25, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Bencet Ponoît,Very Reliable application.,"Very Reliable application.Clear, simple and really secure. Make a money Transfer to a friend as simple as a text message. Keep an eye on all your bank account and create a virtual paycard in a blink of eye.",Non spécifié,,"Date of experience: December 15, 2020","Dec 15, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Rako Elie,They have become a scam,"They have become a scam, be careful they will refuse to verify your account until you have sent them bank information, tax, habitation and much more.",Non spécifié,,"Date of experience: December 09, 2020","Updated Dec 9, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ruksham Choudhary,This is really a good app where you can send money to the friends and split the bill which is very helpful.,This is really a good,Non spécifié,,"Date of experience: December 09, 2020","Dec 9, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Emily Harvey,I unfortunately blocked my Lydia…,I unfortunately blocked my Lydia account and couldn’t use it for a while. I didn’t find time and thought that the support would be very long and difficult but it wasn’t !! The help was super quick and very efficient! It only took a day of quick email responses to unblock my account and I barely had to do anything. Thank you so much Lydia Support team !! :D,Non spécifié,,"Date of experience: December 02, 2020","Dec 2, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Julien V,Easy to use among my group of friends,"App is really easy to use among my group of friends, well designed!I had a problem with my account once – unable to connect due to a change of cell phone and phone number. The customer support team was really reactive and my problem got resolved the same day!",Non spécifié,,"Date of experience: November 03, 2020","Nov 3, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Rose,Need help,"Need help , the calendar and date boxes won’t work when trying to log data",Non spécifié,,"Date of experience: October 31, 2020","Oct 31, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Nang,Worst support ever,"My account was closed without any reason. My withdrawal that was done prior to that never arrived in my bank. The only way to contact them is by emailing support. I have sent out more than 10 emails asking to solve the problem, but they do not even answer. I am still trying to get my money back. The worst support I have ever witnessed. Beware!",Non spécifié,,"Date of experience: October 14, 2020","Oct 14, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Victoria,DO NOT USE,DO NOT USE - they take your money without permission and don’t reply when you ask for a refund. I’m having to get legal support to get my money back.,Non spécifié,,"Date of experience: September 15, 2020","Sep 15, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=47,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,GD,Many thanks to Customer Support,"I would like to thank the Customer Support organisation of Lydia and especially Joana, who has been very proactive in sorting out a duplicated debit transaction issue, which I have experienced. I am not even a direct client of Lydia and they have been extrememy efficient in correcting the anomaly.Thank you again.",Non spécifié,,"Date of experience: August 27, 2020","Aug 27, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Elise,I couldn’t add my new credit on the app…,I couldn’t add my new credit on the app because of a system security and the team nicely help me to add it when I requested their help.,Non spécifié,,"Date of experience: August 17, 2020","Aug 17, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Marouen,Amazing customer experience,Amazing customer experience! I had a problem with my account (that was partially my fault) but was pleasantly surprised with the professionalism and help of the customer support team 🙂,Non spécifié,,"Date of experience: August 14, 2020","Aug 14, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Benate,Not a good service at all.,"As a lot of users already experienced my account has been blocked by lydia for no reason. When contacting them, no answer is given, it is impossible to delete my account or create a new one.Also, with the years, lydia is now collecting a lot of personnal information as if it were a real banking service. And if you use it quite often, they will for sure arbitrarily decide to block your account ""for safety reason"" or whatever... It was a good app at the beginning but now I do not recommend it at all.They have the worst support team I have ever seen, you will only receive automatic message when contacting them. I have experienced that dozens of times.",Non spécifié,,"Date of experience: July 31, 2020","Jul 31, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Marie,I had an interrogation ans i got A…,I had an interrogation ans i got A Quick Answer from thé Lydia team Nice people âne close following,Thank you so much !,,"Date of experience: July 27, 2020","Jul 27, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Laura,Thank you William for your support…,Thank you William for your support really appreciated!,Thank you so much !,,"Date of experience: June 29, 2020","Jun 29, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Ulysse,Great customer service experience,Customer service fast and efficient. Great team.,Non spécifié,,"Date of experience: June 24, 2020","Jun 24, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Camille P.,I had a technical problem with my…,"I had a technical problem with my credit card. The Lydia team was reactive, and solved the problem very quickly. Excellent experience.",Non spécifié,,"Date of experience: June 24, 2020","Jun 24, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Caroline Brabant,Use Lydia!,"Quick, efficient and dynamic answers when you ask for some help about the Lydia App by mail... just have to find where to join them by mail :)Problem solved through nice and simple messages. This app is really quite satisfactory and allows more rapid tranfers and beneficiaries creations than most of our banks...",Thank you so much !,,"Date of experience: May 22, 2020","May 22, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
bank,Sumeria Reviews,Stéphanie,Must-have app,"Besides being a must-have app, their customer service is pleasant and effective. Thanks :)",Thank you so much !,,"Date of experience: May 18, 2020","May 18, 2020Merged",https://www.trustpilot.com/review/sumeria.eu?page=48,51,17-09-2024,,,,,,,,
